Complaint ID,Date received,Product,Sub-product,Issue,Company public response,Company,State,ZIP code,Consumer consent provided?,Submitted via,Date sent to company,Timely response?,Consumer disputed?,Company response to consumer
704760,2/8/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,75070,Unknown,Web,2/8/2014,Yes,No,Closed with explanation
703149,2/7/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75105,Unknown,Web,2/6/2014,Yes,No,Closed with explanation
704441,2/7/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77396,Unknown,Phone,2/10/2014,Yes,No,Closed with non-monetary relief
702066,2/6/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,78248,Unknown,Referral,2/8/2014,Yes,No,Closed with explanation
707935,2/5/2014,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,76244,Unknown,Web,2/5/2014,Yes,No,Closed with explanation
700358,2/5/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,75024,Unknown,Web,2/5/2014,Yes,No,Closed with explanation
702948,2/5/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,"PLANET HOME LENDING, LLC",TX,76002,Unknown,Phone,2/7/2014,Yes,No,Closed with explanation
698947,2/4/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,77084,Unknown,Web,2/4/2014,Yes,No,Closed with explanation
699391,2/4/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,76021,Unknown,Web,2/4/2014,Yes,No,Closed with explanation
699319,2/4/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,78250,Unknown,Web,2/4/2014,Yes,No,Closed with explanation
699131,2/4/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,75232,Unknown,Web,2/4/2014,Yes,No,Closed with monetary relief
696829,2/3/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,75803,Unknown,Phone,2/4/2014,Yes,No,Closed with explanation
697790,2/3/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,76569,Unknown,Web,2/3/2014,Yes,No,Closed with explanation
696635,2/3/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,WELLS FARGO & COMPANY,TX,77459,Unknown,Phone,2/21/2014,Yes,No,Closed with explanation
695756,2/2/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,75065,Unknown,Web,2/2/2014,Yes,No,Closed with explanation
695459,2/1/2014,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,WELLS FARGO & COMPANY,TX,78704,Unknown,Web,1/31/2014,Yes,Yes,Closed with explanation
695481,2/1/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75025,Unknown,Web,1/31/2014,Yes,No,Closed with explanation
696456,1/31/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,75070,Unknown,Web,1/30/2014,Yes,No,Closed with explanation
695086,1/31/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,78504,Unknown,Web,1/31/2014,Yes,No,Closed with explanation
693900,1/30/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,77084,Unknown,Phone,2/7/2014,Yes,No,Closed with explanation
691962,1/30/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,75240,Unknown,Web,1/30/2014,Yes,No,Closed with explanation
693464,1/30/2014,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,JPMORGAN CHASE & CO.,TX,75007,Unknown,Web,1/30/2014,Yes,No,Closed with explanation
692624,1/30/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"VANDERBILT MORTGAGE & FINANCE, INC",TX,78247,Unknown,Web,1/30/2014,Yes,No,Closed with explanation
688281,1/28/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,U.S. BANCORP,TX,78729,Unknown,Web,1/28/2014,Yes,No,Closed with explanation
688747,1/28/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,77450,Unknown,Web,1/28/2014,Yes,No,Closed with explanation
687963,1/28/2014,Mortgage,FHA mortgage,Settlement process and costs,No,NATIONSTAR MORTGAGE LLC,TX,76002,Unknown,Web,1/27/2014,Yes,No,Closed with explanation
689902,1/28/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,75703,Unknown,Web,2/12/2014,Yes,No,Closed with explanation
689417,1/28/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,"SELECT PORTFOLIO SERVICING, INC.",TX,78610,Unknown,Web,2/6/2014,Yes,No,Closed with explanation
687928,1/28/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,WELLS FARGO & COMPANY,TX,75215,Unknown,Web,1/31/2014,Yes,No,Closed with explanation
688514,1/28/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,79007,Unknown,Phone,2/6/2014,Yes,No,Closed with explanation
688968,1/28/2014,Mortgage,Conventional fixed mortgage,Settlement process and costs,No,"CITIBANK, N.A.",TX,77025,Unknown,Web,1/28/2014,Yes,No,Closed with monetary relief
688324,1/28/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,77066,Unknown,Phone,2/6/2014,Yes,Yes,Closed with explanation
687343,1/27/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ditech Financial LLC,TX,76148,Unknown,Web,1/27/2014,Yes,No,Closed with explanation
689900,1/27/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,PNC Bank N.A.,TX,77042,Unknown,Web,1/30/2014,Yes,No,Closed with non-monetary relief
687675,1/27/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ditech Financial LLC,TX,77024,Unknown,Web,1/27/2014,Yes,No,Closed with explanation
687282,1/27/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,75409,Unknown,Web,2/5/2014,Yes,No,Closed with explanation
686569,1/27/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,78745,Unknown,Web,1/26/2014,Yes,No,Closed with explanation
685854,1/26/2014,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76039,Unknown,Web,1/26/2014,Yes,No,Closed with explanation
683479,1/25/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,78258,Unknown,Web,1/30/2014,Yes,Yes,Closed with explanation
685692,1/25/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,75010,Unknown,Web,1/25/2014,Yes,No,Closed with explanation
683340,1/24/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,75238,Unknown,Web,1/24/2014,Yes,No,Closed with explanation
681756,1/23/2014,Mortgage,FHA mortgage,"Application, originator, mortgage broker",No,WELLS FARGO & COMPANY,TX,75137,Unknown,Web,1/24/2014,Yes,No,Closed with explanation
682179,1/23/2014,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",No,"CITIBANK, N.A.",TX,75068,Unknown,Web,1/25/2014,Yes,No,Closed with explanation
682192,1/23/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,HSBC NORTH AMERICA HOLDINGS INC.,TX,75062,Unknown,Phone,1/31/2014,Yes,No,Closed with explanation
682138,1/23/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,77706,Unknown,Phone,1/31/2014,Yes,No,Closed with non-monetary relief
681703,1/23/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,75024,Unknown,Web,1/23/2014,Yes,No,Closed
683213,1/23/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,WELLS FARGO & COMPANY,TX,78613,Unknown,Web,1/24/2014,Yes,No,Closed with explanation
680775,1/22/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,78759,Unknown,Web,1/23/2014,Yes,No,Closed with explanation
679696,1/22/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"Dovenmuehle Mortgage, Inc.",TX,77040,Unknown,Web,1/29/2014,Yes,Yes,Closed with non-monetary relief
680815,1/22/2014,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",No,WELLS FARGO & COMPANY,TX,77044,Unknown,Web,1/23/2014,Yes,Yes,Closed with explanation
680733,1/22/2014,Mortgage,Conventional fixed mortgage,Settlement process and costs,No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75061,Unknown,Web,1/23/2014,Yes,No,Closed with explanation
674371,1/20/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,M&T BANK CORPORATION,TX,75751,Unknown,Web,1/22/2014,Yes,Yes,Closed with explanation
676035,1/18/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,75052,Unknown,Web,1/18/2014,Yes,No,Closed with explanation
673665,1/17/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,77019,Unknown,Web,1/17/2014,Yes,No,Closed with explanation
675613,1/17/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",No,Ditech Financial LLC,TX,75709,Unknown,Web,1/17/2014,Yes,No,Closed with explanation
675369,1/17/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,77591,Unknown,Web,1/17/2014,Yes,No,Closed with explanation
675739,1/17/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,76177,Unknown,Web,1/17/2014,Yes,No,Closed with explanation
673098,1/16/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,76566,Unknown,Web,1/16/2014,Yes,No,Closed with explanation
671556,1/16/2014,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,76051,Unknown,Web,1/16/2014,Yes,No,Closed with explanation
672130,1/16/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"VANDERBILT MORTGAGE & FINANCE, INC",TX,75002,Unknown,Web,1/15/2014,Yes,No,Closed with explanation
670921,1/15/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,78642,Unknown,Phone,1/22/2014,Yes,No,Closed with explanation
670809,1/15/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,"Seterus, Inc.",TX,75007,Unknown,Web,1/22/2014,Yes,Yes,Closed with explanation
670105,1/15/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"CITIBANK, N.A.",TX,76112,Unknown,Web,1/17/2014,Yes,No,Closed with explanation
667595,1/14/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,WELLS FARGO & COMPANY,TX,78729,Unknown,Web,1/13/2014,Yes,No,Closed with explanation
667934,1/14/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,M&T BANK CORPORATION,TX,76179,Unknown,Web,1/13/2014,Yes,No,Closed with monetary relief
668571,1/14/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77021,Unknown,Web,1/14/2014,Yes,No,Closed with explanation
666706,1/13/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,78258,Unknown,Web,1/13/2014,Yes,No,Closed with explanation
665229,1/13/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,79902,Unknown,Web,1/16/2014,Yes,Yes,Closed with explanation
666526,1/13/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,WELLS FARGO & COMPANY,TX,75023,Unknown,Web,1/13/2014,Yes,Yes,Closed with explanation
664406,1/11/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ocwen Financial Corporation,TX,76028,Unknown,Web,1/11/2014,Yes,No,Closed with explanation
662700,1/10/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,77042,Unknown,Web,1/15/2014,Yes,Yes,Closed with explanation
663784,1/10/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,REGIONS FINANCIAL CORPORATION,TX,79106,Unknown,Phone,1/13/2014,Yes,No,Closed with explanation
661958,1/9/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,76013,Unknown,Web,1/14/2014,Yes,No,Closed with explanation
660918,1/9/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,NATIONSTAR MORTGAGE LLC,TX,78130,Unknown,Web,1/8/2014,Yes,No,Closed with explanation
661511,1/9/2014,Mortgage,FHA mortgage,"Application, originator, mortgage broker",No,"Rocket Mortgage, LLC",TX,77396,Unknown,Web,1/9/2014,Yes,No,Closed with explanation
660970,1/9/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,WELLS FARGO & COMPANY,TX,78258,Unknown,Web,1/14/2014,Yes,Yes,Closed with explanation
660023,1/8/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,NATIONSTAR MORTGAGE LLC,TX,78617,Unknown,Web,1/8/2014,Yes,Yes,Closed with explanation
659079,1/8/2014,Mortgage,Conventional fixed mortgage,Settlement process and costs,No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75074,Unknown,Web,1/8/2014,Yes,No,Closed with explanation
659084,1/8/2014,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",No,Freedom Mortgage Company,TX,75069,Unknown,Web,1/8/2014,Yes,No,Closed with explanation
657036,1/7/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76458,Unknown,Web,1/7/2014,Yes,Yes,Closed with explanation
657476,1/7/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ocwen Financial Corporation,TX,76040,Unknown,Web,1/7/2014,Yes,No,Closed with explanation
656273,1/6/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"CIT BANK, NATIONAL ASSOCIATION",TX,76132,Unknown,Web,1/7/2014,Yes,No,Closed with explanation
655899,1/6/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,Ditech Financial LLC,TX,77007,Unknown,Web,1/7/2014,Yes,No,Closed with explanation
655459,1/6/2014,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76040,Unknown,Web,1/14/2014,Yes,No,Closed with explanation
655074,1/5/2014,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",No,"CITIBANK, N.A.",TX,75082,Unknown,Web,1/7/2014,Yes,No,Closed with explanation
655004,1/4/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,WELLS FARGO & COMPANY,TX,78121,Unknown,Web,1/6/2014,Yes,No,Closed with explanation
653815,1/3/2014,Mortgage,FHA mortgage,Settlement process and costs,No,GUARANTEED RATE INC.,TX,78023,Unknown,Web,1/7/2014,Yes,No,Closed with explanation
655357,1/3/2014,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,No,JPMORGAN CHASE & CO.,TX,76051,Unknown,Web,1/7/2014,Yes,No,Closed with explanation
652921,1/2/2014,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,WELLS FARGO & COMPANY,TX,76210,Unknown,Web,1/2/2014,Yes,No,Closed with explanation
651949,1/2/2014,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75035,Unknown,Web,1/2/2014,Yes,No,Closed with non-monetary relief
652173,1/2/2014,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",No,"Caliber Home Loans, Inc.",TX,77071,Unknown,Web,1/8/2014,Yes,No,Closed with explanation
651979,1/2/2014,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76227,Unknown,Web,1/10/2014,Yes,Yes,Closed with explanation
651293,1/1/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",No,Ditech Financial LLC,TX,77429,Unknown,Web,1/1/2014,Yes,No,Closed with explanation
651240,1/1/2014,Mortgage,FHA mortgage,Settlement process and costs,No,Ditech Financial LLC,TX,75234,Unknown,Web,12/31/2013,Yes,No,Closed with explanation
651227,1/1/2014,Mortgage,Conventional fixed mortgage,Settlement process and costs,No,Specialized Loan Servicing Holdings LLC,TX,75234,Unknown,Web,12/31/2013,Yes,No,Closed
650794,12/31/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,U.S. BANCORP,TX,77073,Unknown,Web,12/31/2013,Yes,No,Closed with explanation
651067,12/31/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76208,Unknown,Web,12/31/2013,Yes,Yes,Closed with explanation
648920,12/31/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",No,"CITIBANK, N.A.",TX,76051,Unknown,Web,12/31/2013,Yes,No,Closed with explanation
650128,12/31/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",No,FIRST CONTINENTAL MORTGAGE LTD,TX,78665,Unknown,Web,12/31/2013,Yes,Yes,Closed with explanation
649195,12/30/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",No,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,78747,Unknown,Web,12/29/2013,Yes,No,Closed with explanation
